AnimalID,AnimalType,IntakeDate,IntakeType,IntakeSubtype,PrimaryColor,PrimaryBreed,Gender,SecondaryColor,DOB,IntakeReason,IntakeInternalStatus,IntakeAsilomarStatus,ReproductiveStatusAtIntake,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeAsilomarStatus,ReproductiveStatusAtOutcome
A444012,DOG,8/29/2011 11:16,OWNER SUR,OTC,BROWN,BEAGLE,NEUTERED MALE,WHITE,5/29/2010 0:00,ESCAPES,NORMAL,HEALTHY,FERTILE,9/10/2011 14:21,ADOPTION,REFERRAL,HEALTHY,ALTERED
A481151,DOG,12/5/2012 12:33,OWNER SUR,OTC,BLACK,DACHSHUND,SPAYED FEMALE,BROWN,9/5/2012 0:00,RESPONSIBL,OTHER,HEALTHY,FERTILE,12/8/2012 14:22,ADOPTION,WALK IN,HEALTHY,ALTERED
A532343,DOG,7/23/2014 17:33,OWNER SUR,OTC,BLACK,SIBERIAN HUSKY,NEUTERED MALE,TAN,12/23/2013 0:00,DESTRUC IN,NORMAL,HEALTHY,FERTILE,7/31/2014 7:27,TRANSPORT,RESCUE GRP,HEALTHY,ALTERED
A612976,DOG,3/18/2017 12:40,OWNER SUR,OTC,TAN,PIT BULL TERRIER,SPAYED FEMALE,WHITE,4/18/2016 0:00,LANDLORD,NORMAL,HEALTHY,FERTILE,4/5/2017 14:43,ADOPTION,WALK IN,HEALTHY,ALTERED
A403077,DOG,2/17/2010 22:47,RETURN,FIELD,WHITE,STAFFORDSHIRE BULL TERRIER,NEUTERED MALE,BROWN,11/28/2009 0:00,CHILD PROB,NORMAL,HEALTHY,ALTERED,3/10/2010 14:09,ADOPTION,WEB METRO,HEALTHY,ALTERED
A561665,DOG,5/27/2015 15:13,OWNER SUR,OTC,BLACK,CHIHUAHUA - SMOOTH COATED,NEUTERED MALE,WHITE,5/27/2013 0:00,LANDLORD,NORMAL,HEALTHY,FERTILE,5/28/2015 23:59,TRANSFER,RESCUE GRP,HEALTHY,ALTERED
A591448,CAT,6/2/2016 10:43,STRAY,OTC,BLACK,DOMESTIC MEDIUMHAIR,NEUTERED MALE,WHITE,4/2/2016 0:00,STRAY,FEARFUL,HEALTHY,FERTILE,7/17/2016 17:02,ADOPTION,INTERNET,HEALTHY,ALTERED
A607613,DOG,1/4/2017 16:34,STRAY,FIELD,BLACK,ROTTWEILER,SPAYED FEMALE,TAN,12/4/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,1/6/2017 23:59,FOSTER,MEDICAL,HEALTHY,FERTILE
A435934,DOG,11/4/2014 14:47,OWNER SUR,RETURN 30,TAN,BEAGLE,SPAYED FEMALE,BLACK,11/14/2009 0:00,LANDLORD,NORMAL,HEALTHY,FERTILE,11/15/2014 16:21,ADOPTION,WALK IN,HEALTHY,ALTERED
A583850,DOG,2/24/2016 8:25,STRAY,OTC,WHITE,PIT BULL TERRIER,NEUTERED MALE,BROWN,11/9/2015 0:00,STRAY,NORMAL,HEALTHY,FERTILE,3/11/2016 13:30,ADOPTION,INTERNET,HEALTHY,ALTERED
A581198,CAT,2/13/2016 16:19,RETURN,ADOPTION,CREAM,SIAMESE,SPAYED FEMALE,SILVER,1/18/2015 0:00,ATTENTION,OTHER,HEALTHY,ALTERED,2/14/2016 15:38,ADOPTION,REFERRAL,HEALTHY,ALTERED
A379000,DOG,7/6/2009 11:16,RETURN,OTC,WHITE,PIT BULL TERRIER,SPAYED FEMALE,BLACK,10/13/2008 0:00,NO TIME,NORMAL,HEALTHY,ALTERED,9/12/2009 14:16,ADOPTION,FRIEND,HEALTHY,ALTERED
A581621,DOG,2/25/2016 12:08,OWNER SUR,OTC,BROWN,AMERICAN PIT BULL TERRIER,NEUTERED MALE,WHITE,1/25/2015 0:00,REPORT,NORMAL,HEALTHY,FERTILE,8/4/2016 15:16,ADOPTION,WALK IN,HEALTHY,ALTERED
A412398,DOG,6/10/2010 12:37,RETURN,OTC,BLACK,COTON DE TULEAR,NEUTERED MALE,WHITE,12/1/2007 0:00,ESCAPES,NORMAL,HEALTHY,ALTERED,6/15/2010 11:21,ADOPTION,WEB METRO,HEALTHY,ALTERED
A595394,DOG,7/26/2016 12:28,STRAY,FIELD,BLACK,GERMAN SHEPHERD DOG,NEUTERED MALE,BROWN,8/1/2013 0:00,STRAY,NORMAL,HEALTHY,FERTILE,8/1/2016 22:50,TRANSFER,RESCUE GRP,HEALTHY,ALTERED
A386400,DOG,7/6/2009 11:00,RETURN,OTC,WHITE,POODLE - TOY,NEUTERED MALE,WHITE,6/24/2006 0:00,OWNER PROB,NORMAL,HEALTHY,ALTERED,7/8/2009 15:18,ADOPTION,WEB PF,HEALTHY,ALTERED
A591338,DOG,6/1/2016 17:12,STRAY,OTC,BLACK,SHIH TZU,NEUTERED MALE,WHITE,6/1/2015 0:00,STRAY,NORMAL,HEALTHY,FERTILE,6/9/2016 14:21,ADOPTION,INTERNET,HEALTHY,ALTERED
A621452,CAT,8/16/2017 11:32,FOSTER,RETURN,BLUE CREAM,DOMESTIC SHORTHAIR,SPAYED FEMALE,TORTIE,5/16/2017 0:00,STRAY,NORMAL,HEALTHY,FERTILE,8/27/2017 16:40,ADOPTION,PS HURST,HEALTHY,ALTERED
A523920,CAT,4/18/2014 13:15,OWNER SUR,OTC,SILVER TABBY,DOMESTIC SHORTHAIR,SPAYED FEMALE,WHITE,6/18/2013 0:00,COST,NORMAL,HEALTHY,FERTILE,4/19/2014 17:40,FOSTER,TOO YOUNG,HEALTHY,FERTILE
A438777,DOG,6/7/2011 19:21,OWNER SUR,OTC,RED,CHOW CHOW,SPAYED FEMALE,BLACK,12/7/2010 0:00,FOUND ANIM,NORMAL,HEALTHY,FERTILE,7/5/2011 17:42,ADOPTION,PROMO,HEALTHY,ALTERED
A600597,CAT,9/20/2016 12:03,STRAY,OTC,GRAY,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,7/11/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,9/28/2016 15:50,FOSTER,TOO YOUNG,HEALTHY,FERTILE
A611439,DOG,4/4/2017 11:56,FOSTER,RETURN,BLACK,COCKER SPANIEL,SPAYED FEMALE,BROWN,1/12/2017 0:00,TOO MANY,NORMAL,HEALTHY,ALTERED,4/5/2017 23:59,ADOPTION,INTERNET,HEALTHY,ALTERED
A558208,DOG,4/21/2015 14:54,OWNER SUR,OTC,BLACK BRINDLE,BOSTON TERRIER,SPAYED FEMALE,WHITE,4/21/2012 0:00,LANDLORD,NORMAL,HEALTHY,FERTILE,5/7/2015 8:52,TRANSPORT,RESCUE GRP,HEALTHY,ALTERED
A623261,DOG,8/10/2017 12:29,STRAY,OTC,BROWN,PIT BULL TERRIER,NEUTERED MALE,WHITE,4/10/2017 0:00,STRAY,NORMAL,HEALTHY,FERTILE,8/10/2017 18:01,FOSTER,TIME/SPACE,HEALTHY,FERTILE
A596664,DOG,8/9/2016 18:35,STRAY,FIELD,BLACK,SIBERIAN HUSKY,SPAYED FEMALE,WHITE,8/16/2014 0:00,STRAY,NORMAL,HEALTHY,FERTILE,8/18/2016 7:20,TRANSPORT,RESCUE GRP,HEALTHY,ALTERED
A609498,DOG,2/2/2017 15:14,STRAY,OTC,WHITE,PIT BULL TERRIER,NEUTERED MALE,BLACK,4/2/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,2/11/2017 18:10,ADOPTION,PRV ADOPT,HEALTHY,ALTERED
A611878,DOG,3/2/2017 16:36,STRAY,FIELD,BROWN,BOXER,SPAYED FEMALE,WHITE,3/2/2016 0:00,STRAY,OTHER,HEALTHY,FERTILE,4/13/2017 16:48,ADOPTION,INTERNET,HEALTHY,ALTERED
A627818,DOG,10/10/2017 12:31,STRAY,OTC,BLACK,MINIATURE PINSCHER,SPAYED FEMALE,TAN,10/16/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,10/19/2017 23:59,ADOPTION,INTERNET,HEALTHY,ALTERED
A556055,DOG,3/23/2015 17:19,OWNER SUR,OTC,WHITE,BORDER COLLIE,SPAYED FEMALE,TAN,12/23/2014 0:00,MOVE,NORMAL,HEALTHY,FERTILE,3/26/2015 9:02,TRANSFER,RESCUE GRP,HEALTHY,ALTERED
A614256,DOG,3/31/2017 10:28,STRAY,FIELD,WHITE,GREAT PYRENEES,NEUTERED MALE,BROWN,3/3/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,4/3/2017 23:59,RTO,IN KENNEL,HEALTHY,ALTERED
A574159,CAT,10/17/2015 11:25,STRAY,OTC,BLACK,DOMESTIC SHORTHAIR,SPAYED FEMALE,WHITE,9/17/2015 0:00,STRAY,NORMAL,HEALTHY,FERTILE,1/16/2016 13:43,ADOPTION,TV OTHER,HEALTHY,ALTERED
A587105,DOG,4/14/2016 16:58,OWNER SUR,OTC,WHITE,PAPILLON,NEUTERED MALE,RED,9/14/2015 0:00,NO TIME,NORMAL,HEALTHY,FERTILE,4/17/2016 17:42,ADOPTION,INTERNET,HEALTHY,ALTERED
A604252,CAT,12/28/2016 17:32,FOSTER,RETURN,BROWN TABBY,BENGAL,SPAYED FEMALE,WHITE,3/10/2016 0:00,ABANDON,OTHER,HEALTHY,FERTILE,12/28/2016 18:46,TRANSFER,RESCUE GRP,HEALTHY,ALTERED
A606235,DOG,12/9/2016 12:12,STRAY,FIELD,BROWN MERLE,CATAHOULA LEOPARD HOUND,SPAYED FEMALE,WHITE,12/9/2015 0:00,STRAY,FEARFUL,HEALTHY,FERTILE,12/14/2016 17:05,RTO,IN KENNEL,HEALTHY,ALTERED
A558985,DOG,5/5/2015 11:57,STRAY,OTC,TAN,YORKSHIRE TERRIER,SPAYED FEMALE,BLACK,8/12/2014 0:00,STRAY,NORMAL,HEALTHY,FERTILE,5/17/2015 15:54,ADOPTION,WALK IN,HEALTHY,ALTERED
A598861,CAT,8/31/2016 15:24,STRAY,OTC,ORANGE,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,2/1/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,9/6/2016 13:17,ADOPTION,3RD PARTY,HEALTHY,ALTERED
A621678,DOG,7/12/2017 17:59,OWNER SUR,OTC,WHITE,LABRADOR RETRIEVER,NEUTERED MALE,BLACK,5/8/2017 0:00,LANDLORD,NORMAL,HEALTHY,FERTILE,7/16/2017 12:16,ADOPTION,FRIEND,HEALTHY,ALTERED
A456226,DOG,5/8/2012 21:05,FOSTER,RETURN,BLACK BRINDLE,PIT BULL TERRIER,NEUTERED MALE,WHITE,3/17/2011 0:00,AGG PEOPLE,AGGRESSIVE,UNHEALTHY/UNTREATABLE,ALTERED,5/23/2012 20:17,EUTH,TIME/SPACE,HEALTHY,ALTERED
A590339,CAT,5/17/2016 8:14,STRAY,FIELD,BLACK,DOMESTIC SHORTHAIR,SPAYED FEMALE,WHITE,5/17/2013 0:00,STRAY,INJURED,HEALTHY,FERTILE,7/5/2016 18:12,ADOPTION,FACEBOOK,HEALTHY,ALTERED
A620122,DOG,10/15/2017 18:31,STRAY,FIELD,TAN,PIT BULL TERRIER,SPAYED FEMALE,WHITE,11/28/2016 0:00,STRAY,NORMAL,HEALTHY,ALTERED,10/15/2017 23:59,RTO,IN FIELD,HEALTHY,ALTERED
A621111,CAT,8/11/2017 10:36,FOSTER,RETURN,BROWN TABBY,DOMESTIC SHORTHAIR,SPAYED FEMALE,WHITE,6/11/2017 0:00,STRAY,NORMAL,HEALTHY,FERTILE,8/17/2017 23:59,ADOPTION,WALK IN,HEALTHY,ALTERED
A454624,DOG,3/2/2012 12:59,OWNER SUR,OTC,BLACK,WELSH CORGI - PEMBROKE,SPAYED FEMALE,WHITE,1/3/2012 0:00,LANDLORD,FEARFUL,HEALTHY,FERTILE,3/9/2012 14:29,ADOPTION,PRV ADOPT,HEALTHY,ALTERED
A620056,DOG,6/15/2017 16:31,STRAY,FIELD,BLACK,LABRADOR RETRIEVER,SPAYED FEMALE,BLACK,2/22/2017 0:00,ABANDON,NORMAL,HEALTHY,FERTILE,6/23/2017 14:36,ADOPTION,FRIEND,HEALTHY,ALTERED
A585307,DOG,3/15/2016 14:36,OWNER SUR,OTC,BROWN BRINDLE,BOSTON TERRIER,NEUTERED MALE,WHITE,3/15/2012 0:00,NO HOME,OTHER,HEALTHY,FERTILE,3/18/2016 6:15,TRANSPORT,RESCUE GRP,HEALTHY,ALTERED
A488025,CAT,3/22/2013 11:52,OWNER SUR,OTC,BLACK,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,6/22/2012 0:00,COST,NORMAL,HEALTHY,FERTILE,4/5/2013 14:34,ADOPTION,WALK IN,HEALTHY,ALTERED
A606002,RABBIT,12/5/2016 16:32,STRAY,FIELD,TAN,DUTCH,NEUTERED MALE,WHITE,12/5/2015 0:00,STRAY,OTHER,HEALTHY,FERTILE,2/5/2017 15:04,ADOPTION,PS OUTER,HEALTHY,ALTERED
A505699,DOG,10/3/2013 12:19,OWNER SUR,OTC,BROWN,DACHSHUND,SPAYED FEMALE,BLACK,10/3/2009 0:00,NO TIME,NORMAL,HEALTHY,FERTILE,10/15/2013 16:27,ADOPTION,WEB PF,HEALTHY,ALTERED
A501485,DOG,8/23/2013 13:37,OWNER SUR,OTC,BROWN BRINDLE,LABRADOR RETRIEVER,NEUTERED MALE,WHITE,8/23/2012 0:00,LANDLORD,NORMAL,HEALTHY,FERTILE,9/12/2013 9:38,TRANSFER,RESCUE GRP,HEALTHY,ALTERED
A591126,DOG,6/15/2016 13:36,RETURN,ADOPTION,BROWN,BOXER,NEUTERED MALE,WHITE,1/9/2016 0:00,LANDLORD,NORMAL,HEALTHY,ALTERED,6/30/2016 7:55,TRANSPORT,RESCUE GRP,HEALTHY,ALTERED
A535755,DOG,8/29/2014 12:01,OWNER SUR,OTC,BLACK,SHIH TZU,MALE,WHITE,8/29/2012 0:00,NO TIME,NORMAL,HEALTHY,FERTILE,8/29/2014 23:59,TRANSFER,KHS,HEALTHY,FERTILE
A605475,CAT,11/26/2016 12:08,STRAY,OTC,BLACK,DOMESTIC MEDIUMHAIR,MALE,WHITE,9/11/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,12/27/2016 23:59,TRANSFER,KHS,HEALTHY,FERTILE
A209546,CAT,8/8/2016 17:24,OWNER SUR,OTC,BLACK,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,4/27/2001 0:00,OWNER PROB,NORMAL,HEALTHY,ALTERED,8/8/2016 19:52,EUTH,BEHAV OBSV,HEALTHY,ALTERED
A445003,DOG,11/11/2011 13:04,RETURN,ADOPTION,BLUE,CHIHUAHUA - SMOOTH COATED,NEUTERED MALE,TRICOLOR,10/25/2007 0:00,HOUSE SOIL,NORMAL,HEALTHY,ALTERED,11/12/2011 13:47,ADOPTION,PS HURST,HEALTHY,ALTERED
A602934,CAT,2/7/2017 14:26,FOSTER,RETURN,GRAY,DOMESTIC SHORTHAIR,SPAYED FEMALE,WHITE,10/11/2016 0:00,UNKNOWN,NORMAL,HEALTHY,ALTERED,2/8/2017 15:18,ADOPTION,PRV ADOPT,HEALTHY,ALTERED
A618375,DOG,5/30/2017 19:19,STRAY,FIELD,WHITE,BEAGLE,NEUTERED MALE,BLACK,5/30/2014 0:00,STRAY,NORMAL,HEALTHY,FERTILE,6/7/2017 23:59,ADOPTION,TV WHAS,HEALTHY,ALTERED
A598205,DOG,8/28/2016 14:26,STRAY,FIELD,YELLOW,LABRADOR RETRIEVER,SPAYED FEMALE,WHITE,8/28/2015 0:00,STRAY,EMACIATED,HEALTHY,FERTILE,9/16/2016 13:21,ADOPTION,INTERNET,HEALTHY,ALTERED
A412784,DOG,6/1/2010 8:48,OWNER SUR,OTC,CREAM,SCHNAUZER - MINIATURE,NEUTERED MALE,TAN,12/1/2009 0:00,MOVE,INJURED,HEALTHY,FERTILE,6/8/2010 16:56,ADOPTION,WEB PF,HEALTHY,ALTERED
A545785,DOG,11/19/2014 11:42,OWNER SUR,OTC,WHITE,AMERICAN BULLDOG,SPAYED FEMALE,TAN,1/19/2014 0:00,OTHER PET,NORMAL,HEALTHY,FERTILE,12/6/2014 12:57,ADOPTION,WALK IN,HEALTHY,ALTERED
A624015,CAT,10/7/2017 9:02,FOSTER,RETURN,ORANGE,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,8/7/2017 0:00,UNKNOWN,NORMAL,HEALTHY,ALTERED,10/8/2017 13:11,ADOPTION,FRIEND,HEALTHY,ALTERED
A621895,CAT,7/15/2017 13:57,STRAY,OTC,BROWN,DOMESTIC SHORTHAIR,SPAYED FEMALE,WHITE,3/24/2017 0:00,STRAY,NORMAL,HEALTHY,FERTILE,7/30/2017 13:00,ADOPTION,FRIEND,HEALTHY,ALTERED
A627579,DOG,10/13/2017 14:28,RETURN,ADOPTION,BROWN,MASTIFF,SPAYED FEMALE,BLACK,7/5/2017 0:00,HYPER,NORMAL,HEALTHY,ALTERED,10/24/2017 12:44,ADOPTION,INTERNET,HEALTHY,ALTERED
A518929,DOG,6/27/2016 14:20,OWNER SUR,RETURN 30,WHITE,JACK RUSS TER,NEUTERED MALE,BROWN BRINDLE,12/18/2013 0:00,NO TIME,NORMAL,HEALTHY,ALTERED,6/30/2016 7:51,TRANSPORT,RESCUE GRP,HEALTHY,ALTERED
A588742,CAT,4/29/2016 16:42,STRAY,OTC,BLACK,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,3/3/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,5/6/2016 13:00,ADOPTION,INTERNET,HEALTHY,ALTERED
A478729,CAT,11/28/2012 9:00,FOSTER,RETURN,BLACK,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,5/28/2012 0:00,MOVE,NORMAL,HEALTHY,FERTILE,11/29/2012 13:31,FOSTER,MEDICAL,HEALTHY,ALTERED
A589076,DOG,12/23/2016 12:38,OWNER SUR,RETURN 30,WHITE,ENGLISH BULLDOG,NEUTERED MALE,GRAY,11/11/2015 0:00,LANDLORD,NORMAL,HEALTHY,ALTERED,1/4/2017 23:59,ADOPTION,INTERNET,HEALTHY,ALTERED
A585553,DOG,3/18/2016 10:05,STRAY,OTC,WHITE,PIT BULL TERRIER,NEUTERED MALE,BLACK,9/18/2014 0:00,STRAY,INJURED,HEALTHY,FERTILE,3/24/2016 16:13,RTO,IN KENNEL,HEALTHY,ALTERED
A451113,DOG,1/27/2012 14:02,OWNER SUR,OTC,BLACK,PUG,SPAYED FEMALE,WHITE,1/27/2009 0:00,COST,NORMAL,HEALTHY,FERTILE,2/7/2012 14:20,ADOPTION,WALK IN,HEALTHY,ALTERED
A587227,DOG,11/9/2016 0:00,STRAY,FIELD,BROWN,GERMAN SHEPHERD DOG,NEUTERED MALE,BLACK,11/14/2015 0:00,STRAY,NORMAL,HEALTHY,FERTILE,11/11/2016 23:59,RTO,IN KENNEL,HEALTHY,ALTERED
A607712,DOG,1/7/2017 11:21,STRAY,OTC,BROWN,MASTIFF,SPAYED FEMALE,WHITE,1/13/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,1/20/2017 12:59,ADOPTION,INTERNET,HEALTHY,ALTERED
A422792,CAT,9/29/2010 22:41,OWNER SUR,FIELD,CHOCOLATE POINT,SNOWSHOE,NEUTERED MALE,WHITE,6/14/2010 0:00,LANDLORD,NORMAL,HEALTHY,FERTILE,10/7/2010 11:55,ADOPTION,EXCHANGE,HEALTHY,ALTERED
A593680,CAT,7/5/2016 15:02,STRAY,OTC,WHITE,DOMESTIC SHORTHAIR,SPAYED FEMALE,BLACK,4/5/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,8/31/2016 16:44,ADOPTION,INTERNET,HEALTHY,ALTERED
A537213,DOG,5/7/2015 13:05,OWNER SUR,RETURN 30,BROWN,BEAGLE,NEUTERED MALE,WHITE,12/15/2013 0:00,VOCAL,NORMAL,HEALTHY,ALTERED,5/7/2015 18:57,EUTH,BEHAV OBSV,HEALTHY,ALTERED
A428266,CAT,12/12/2010 15:30,OWNER SUR,OTC,GRAY,DOMESTIC SHORTHAIR,SPAYED FEMALE,WHITE,6/12/2010 0:00,ALLERGIC,NORMAL,HEALTHY,FERTILE,3/14/2011 16:23,ADOPTION,PS HURST,HEALTHY,ALTERED
A430551,DOG,1/25/2011 17:46,OWNER SUR,OTC,BLACK,PUG,SPAYED FEMALE,WHITE,3/25/2010 0:00,MOVE,NORMAL,HEALTHY,FERTILE,2/10/2011 12:37,ADOPTION,WALK IN,HEALTHY,ALTERED
A414774,DOG,6/26/2010 8:31,OWNER SUR,OTC,GRAY,SIBERIAN HUSKY,SPAYED FEMALE,BROWN,6/26/2006 0:00,TOO MANY,FEARFUL,HEALTHY,FERTILE,7/12/2010 13:51,ADOPTION,FRIEND,HEALTHY,ALTERED
A562959,CAT,6/12/2015 12:04,OWNER SUR,OTC,BROWN TABBY,DOMESTIC SHORTHAIR,SPAYED FEMALE,CALICO,3/12/2015 0:00,OWNER PROB,NORMAL,HEALTHY,FERTILE,6/27/2015 12:16,ADOPTION,INTERNET,HEALTHY,ALTERED
A600597,CAT,11/11/2016 11:05,FOSTER,RETURN,GRAY,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,7/11/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,11/12/2016 13:15,ADOPTION,INTERNET,HEALTHY,ALTERED
A424205,DOG,10/18/2010 14:13,OWNER SUR,OTC,BUFF,POMERANIAN,SPAYED FEMALE,BROWN,4/18/2007 0:00,ILL,NORMAL,HEALTHY,FERTILE,10/23/2010 15:17,ADOPTION,FRIEND,HEALTHY,ALTERED
A558250,DOG,12/16/2015 17:56,OWNER SUR,RETURN 30,WHITE,POODLE - TOY,NEUTERED MALE,WHITE,4/27/2013 0:00,CHILD PROB,NORMAL,HEALTHY,ALTERED,12/19/2015 17:27,ADOPTION,PS OUTER,HEALTHY,ALTERED
A385740,DOG,6/6/2009 13:58,OWNER SUR,OTC,BLACK,ROTTWEILER,NEUTERED MALE,BROWN,4/10/2009 0:00,MOVE,NORMAL,HEALTHY,FERTILE,12/31/2009 23:59,MISSING,AAA,HEALTHY,ALTERED
A574160,CAT,10/17/2015 11:25,STRAY,OTC,BLACK,DOMESTIC SHORTHAIR,SPAYED FEMALE,WHITE,9/17/2015 0:00,STRAY,NORMAL,HEALTHY,FERTILE,1/24/2016 15:55,ADOPTION,INTERNET,HEALTHY,ALTERED
A619430,CAT,7/28/2017 12:34,FOSTER,RETURN,BUFF,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,4/26/2017 0:00,UNKNOWN,NORMAL,HEALTHY,ALTERED,7/29/2017 12:53,ADOPTION,PRV ADOPT,HEALTHY,ALTERED
A464828,CAT,6/28/2012 8:27,FOSTER,RETURN,BROWN TABBY,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,3/26/2012 0:00,FOSTER,NORMAL,HEALTHY,ALTERED,7/28/2012 14:08,ADOPTION,PROMO,HEALTHY,ALTERED
A596787,CAT,7/2/2017 8:00,FOSTER,RETURN,BROWN TABBY,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,4/11/2016 0:00,STRAY,DEAD,HEALTHY,ALTERED,7/2/2017 23:59,EUTH,MEDICAL,HEALTHY,ALTERED
A623685,DOG,8/18/2017 13:08,OWNER SUR,OTC,BROWN,LABRADOR RETRIEVER,NEUTERED MALE,WHITE,12/18/2016 0:00,LANDLORD,NORMAL,HEALTHY,FERTILE,8/23/2017 16:09,ADOPTION,FRIEND,HEALTHY,ALTERED
A594134,DOG,7/9/2016 13:06,STRAY,FIELD,WHITE,JACK RUSS TER,SPAYED FEMALE,BLACK,4/9/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,7/22/2016 12:10,ADOPTION,INTERNET,HEALTHY,ALTERED
A617255,DOG,5/15/2017 10:37,STRAY,FIELD,BLACK,PIT BULL TERRIER,NEUTERED MALE,WHITE,1/15/2017 0:00,STRAY,NORMAL,HEALTHY,FERTILE,5/24/2017 18:16,ADOPTION,FRIEND,HEALTHY,ALTERED
A631576,DOG,12/1/2017 14:08,STRAY,OTC,BROWN,PIT BULL TERRIER,SPAYED FEMALE,WHITE,12/1/2015 0:00,STRAY,NORMAL,HEALTHY,FERTILE,12/28/2017 13:03,ADOPTION,INTERNET,HEALTHY,ALTERED
A594728,DOG,7/14/2016 9:06,CONFISCATE,NEGLECT,BLACK,LABRADOR RETRIEVER,NEUTERED MALE,WHITE,2/21/2016 0:00,REPORT,EMACIATED,HEALTHY,FERTILE,7/23/2016 14:14,ADOPTION,NEWSLETTER,HEALTHY,ALTERED
A428015,DOG,4/21/2011 13:55,OWNER SUR,OTC,BROWN,BELGIAN SHEEPDOG,SPAYED FEMALE,BLACK,5/9/2010 0:00,OWNER PROB,NORMAL,HEALTHY,ALTERED,4/23/2011 23:59,TRANSFER,RESCUE GRP,HEALTHY,ALTERED
A449676,DOG,1/17/2012 11:56,FOSTER,RETURN,BROWN,BOXER,SPAYED FEMALE,WHITE,1/13/2010 0:00,FOSTER,NORMAL,HEALTHY,FERTILE,1/22/2012 13:46,ADOPTION,PS HURST,HEALTHY,ALTERED
A536879,DOG,9/9/2014 18:06,OWNER SUR,OTC,BROWN,GERMAN SHEPHERD DOG,NEUTERED MALE,BLACK,7/15/2014 0:00,RESPONSIBL,NORMAL,HEALTHY,FERTILE,9/10/2014 18:45,FOSTER,TOO YOUNG,HEALTHY,FERTILE
A493986,DOG,7/30/2013 16:02,RETURN,ADOPTION,WHITE,POINTER,SPAYED FEMALE,BLACK,6/12/2010 0:00,OWNER PROB,NORMAL,HEALTHY,ALTERED,9/20/2013 16:37,ADOPTION,INTERNET,HEALTHY,ALTERED
A393852,CAT,9/16/2009 17:00,OWNER SUR,OTC,BLACK,DOMESTIC SHORTHAIR,SPAYED FEMALE,WHITE,6/16/2009 0:00,TOO MANY,NORMAL,HEALTHY,FERTILE,2/13/2010 9:00,ADOPTION,FRIEND,HEALTHY,ALTERED
A607964,DOG,1/12/2017 14:35,STRAY,OTC,WHITE,STAFFORDSHIRE BULL TERRIER,SPAYED FEMALE,BROWN,1/12/2015 0:00,STRAY,HEARTWORM,HEALTHY,FERTILE,2/4/2017 14:45,ADOPTION,INTERNET,HEALTHY,ALTERED
A560209,DOG,5/11/2015 12:22,STRAY,OTC,WHITE,BEAGLE,NEUTERED MALE,BUFF,5/11/2013 0:00,STRAY,NORMAL,HEALTHY,FERTILE,5/24/2015 16:23,ADOPTION,FACEBOOK,HEALTHY,ALTERED
A472176,DOG,8/5/2012 8:54,RETURN,ADOPTION,WHITE,FRENCH BULLDOG,NEUTERED MALE,BROWN,1/26/2012 0:00,HYPER,NORMAL,HEALTHY,ALTERED,8/11/2012 12:32,ADOPTION,WALK IN,HEALTHY,ALTERED
A556536,DOG,3/26/2015 14:36,STRAY,OTC,BROWN,BOXER,NEUTERED MALE,WHITE,3/26/2014 0:00,STRAY,NORMAL,HEALTHY,FERTILE,4/2/2015 17:36,ADOPTION,WEB PF,HEALTHY,ALTERED
A617782,DOG,5/23/2017 20:54,STRAY,FIELD,BLACK,LABRADOR RETRIEVER,SPAYED FEMALE,BLACK,5/23/2015 0:00,STRAY,NORMAL,HEALTHY,FERTILE,5/31/2017 13:52,ADOPTION,INTERNET,HEALTHY,ALTERED
A603239,CAT,10/31/2016 15:48,OWNER SUR,OTC,BLUE CREAM,DOMESTIC SHORTHAIR,SPAYED FEMALE,TORTIE,5/31/2016 0:00,LANDLORD,NORMAL,HEALTHY,FERTILE,11/11/2016 15:02,ADOPTION,PS OUTER,HEALTHY,ALTERED
